id,vehicleId,Severity,Description,BestPractice,ActionToBeTaken,Confirm,CreatedDateTime,ClosedDateTime,vin
147,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-03 19:47,2023-06-04 12:01,VIN5914AUD
148,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-03 17:17,2023-06-03 21:04,VIN5914AUD
149,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-06-04 19:21,2023-06-05 14:57,VIN5914AUD
150,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-04 21:09,2023-06-05 00:41,VIN5914AUD
151,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-05 00:44,2023-06-05 17:18,VIN5914AUD
152,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-06 21:10,2023-06-07 05:37,VIN5914AUD
153,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-06 17:05,2023-06-07 11:19,VIN5914AUD
154,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-06 13:50,2023-06-06 23:30,VIN5914AUD
155,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-06-07 13:48,2023-06-07 16:25,VIN5914AUD
156,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-06-07 14:23,2023-06-08 06:34,VIN5914AUD
157,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-08 15:34,2023-06-08 17:33,VIN5914AUD
158,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-11 01:27,2023-06-11 09:49,VIN5914AUD
159,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-10 23:56,2023-06-11 01:22,VIN5914AUD
160,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-10 20:58,2023-06-11 09:56,VIN5914AUD
161,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-12 07:45,2023-06-12 14:59,VIN5914AUD
162,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-14 12:40,2023-06-15 11:01,VIN5914AUD
163,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-15 07:54,2023-06-16 02:44,VIN5914AUD
164,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2023-06-16 00:40,2023-06-16 04:49,VIN5914AUD
165,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-18 00:47,2023-06-19 00:35,VIN5914AUD
166,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-17 17:58,2023-06-18 02:05,VIN5914AUD
167,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-18 17:20,2023-06-19 01:47,VIN5914AUD
168,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-18 07:23,2023-06-19 03:27,VIN5914AUD
169,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-18 21:13,2023-06-19 13:35,VIN5914AUD
170,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-19 12:32,2023-06-20 00:03,VIN5914AUD
171,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-21 06:01,2023-06-21 06:32,VIN5914AUD
172,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-20 17:40,2023-06-21 01:58,VIN5914AUD
173,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-20 13:48,2023-06-21 03:17,VIN5914AUD
174,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-21 17:24,2023-06-21 19:54,VIN5914AUD
175,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-21 08:50,2023-06-21 15:22,VIN5914AUD
176,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-06-21 17:14,2023-06-21 22:49,VIN5914AUD
177,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-21 17:24,2023-06-22 14:24,VIN5914AUD
178,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-25 17:33,2023-06-26 14:40,VIN5914AUD
179,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-26 20:57,2023-06-27 04:09,VIN5914AUD
180,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-26 12:34,2023-06-26 22:53,VIN5914AUD
181,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-26 07:34,2023-06-26 10:55,VIN5914AUD
182,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-27 12:19,2023-06-28 01:28,VIN5914AUD
183,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-28 05:44,2023-06-29 04:28,VIN5914AUD
184,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-28 10:07,2023-06-29 09:12,VIN5914AUD
185,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-06-28 18:11,2023-06-28 21:45,VIN5914AUD
186,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-02 20:37,2023-07-03 04:49,VIN5914AUD
187,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-03 12:37,2023-07-04 06:30,VIN5914AUD
188,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-03 19:51,2023-07-04 11:29,VIN5914AUD
189,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-07-04 07:12,2023-07-04 13:15,VIN5914AUD
190,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-05 17:19,2023-07-06 16:23,VIN5914AUD
191,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-06 07:09,2023-07-06 16:59,VIN5914AUD
192,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-09 08:49,2023-07-09 15:07,VIN5914AUD
193,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-09 11:05,2023-07-09 16:24,VIN5914AUD
194,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-11 12:45,2023-07-12 07:34,VIN5914AUD
195,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-12 04:58,2023-07-12 20:19,VIN5914AUD
196,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-15 07:35,2023-07-15 20:45,VIN5914AUD
197,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-15 16:56,2023-07-16 10:13,VIN5914AUD
198,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-16 08:12,2023-07-17 05:44,VIN5914AUD
199,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-17 00:45,2023-07-17 14:01,VIN5914AUD
200,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-18 05:23,2023-07-19 02:39,VIN5914AUD
201,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-17 13:49,2023-07-18 11:48,VIN5914AUD
202,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-17 09:21,2023-07-17 11:52,VIN5914AUD
203,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-17 17:59,2023-07-18 02:02,VIN5914AUD
204,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-18 07:36,2023-07-19 04:47,VIN5914AUD
205,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-19 17:04,2023-07-19 22:17,VIN5914AUD
206,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-19 12:49,2023-07-19 14:22,VIN5914AUD
207,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-19 08:37,2023-07-19 21:07,VIN5914AUD
208,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-20 07:19,2023-07-20 07:56,VIN5914AUD
209,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-22 09:01,2023-07-23 05:11,VIN5914AUD
210,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-22 13:58,2023-07-23 05:47,VIN5914AUD
211,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-22 21:28,2023-07-23 04:18,VIN5914AUD
212,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-22 14:05,2023-07-22 19:48,VIN5914AUD
213,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2023-07-23 23:49,2023-07-24 03:05,VIN5914AUD
214,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-23 21:12,2023-07-24 03:24,VIN5914AUD
215,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-23 12:09,2023-07-23 14:02,VIN5914AUD
216,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-23 07:00,2023-07-23 09:05,VIN5914AUD
217,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-24 13:44,2023-07-24 21:06,VIN5914AUD
218,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-24 09:43,2023-07-25 06:55,VIN5914AUD
219,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-24 07:29,2023-07-24 11:46,VIN5914AUD
220,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-25 07:16,2023-07-26 01:09,VIN5914AUD
221,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-24 23:18,2023-07-25 06:43,VIN5914AUD
222,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-25 17:40,2023-07-25 20:04,VIN5914AUD
223,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-25 10:01,2023-07-25 20:30,VIN5914AUD
224,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-26 22:04,2023-07-27 09:33,VIN5914AUD
225,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-27 07:49,2023-07-27 08:20,VIN5914AUD
226,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-07-29 22:00,2023-07-30 12:58,VIN5914AUD
227,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-30 22:48,2023-07-31 06:09,VIN5914AUD
228,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-31 19:50,2023-08-01 08:13,VIN5914AUD
229,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-31 17:14,2023-08-01 06:37,VIN5914AUD
230,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-31 13:48,2023-07-31 21:05,VIN5914AUD
231,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-31 09:33,2023-07-31 20:36,VIN5914AUD
232,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-07-31 06:56,2023-07-31 16:04,VIN5914AUD
233,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-01 07:42,2023-08-01 11:06,VIN5914AUD
234,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-02 17:27,2023-08-03 12:42,VIN5914AUD
235,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-03 09:58,2023-08-03 18:29,VIN5914AUD
236,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-03 05:52,2023-08-03 14:25,VIN5914AUD
237,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-08-06 11:14,2023-08-07 09:59,VIN5914AUD
238,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-11 04:57,2023-08-12 01:45,VIN5914AUD
239,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-11 07:26,2023-08-11 23:49,VIN5914AUD
240,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-13 19:10,2023-08-14 01:57,VIN5914AUD
241,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-13 15:37,2023-08-13 20:35,VIN5914AUD
242,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-14 09:57,2023-08-15 00:56,VIN5914AUD
243,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-15 05:33,2023-08-16 03:53,VIN5914AUD
244,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-15 09:59,2023-08-16 00:27,VIN5914AUD
245,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-15 17:16,2023-08-15 20:51,VIN5914AUD
246,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-18 06:18,2023-08-18 21:44,VIN5914AUD
247,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-21 02:59,2023-08-21 13:12,VIN5914AUD
248,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-20 17:07,2023-08-21 01:00,VIN5914AUD
249,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-21 17:18,2023-08-22 05:03,VIN5914AUD
250,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-22 21:11,2023-08-23 06:55,VIN5914AUD
251,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-22 20:15,2023-08-23 00:56,VIN5914AUD
252,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-25 07:25,2023-08-25 08:00,VIN5914AUD
253,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-27 03:22,2023-08-27 06:27,VIN5914AUD
254,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-08-29 01:50,2023-08-29 07:24,VIN5914AUD
255,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-28 17:14,2023-08-29 15:26,VIN5914AUD
256,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-08-30 02:20,2023-08-30 18:13,VIN5914AUD
257,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-29 05:15,2023-08-29 21:17,VIN5914AUD
258,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-29 10:05,2023-08-29 14:00,VIN5914AUD
259,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-30 19:00,2023-08-31 00:05,VIN5914AUD
260,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-30 05:37,2023-08-30 16:49,VIN5914AUD
261,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-30 09:59,2023-08-30 17:09,VIN5914AUD
262,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-08-31 04:53,2023-08-31 14:12,VIN5914AUD
263,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-03 15:58,2023-09-04 11:16,VIN5914AUD
264,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-03 13:29,2023-09-04 00:41,VIN5914AUD
265,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-09-04 15:33,2023-09-05 02:41,VIN5914AUD
266,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-04 17:20,2023-09-05 02:22,VIN5914AUD
267,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-04 20:56,2023-09-05 00:30,VIN5914AUD
268,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-06 17:22,2023-09-07 11:57,VIN5914AUD
269,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-06 13:17,2023-09-06 13:37,VIN5914AUD
270,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-06 10:01,2023-09-07 04:21,VIN5914AUD
271,KA03AL3782,High,Discharging battery below 20% accelerates battery degradation,Maintain battery health above 20%,Charge the vehicle,1,2023-09-07 09:59,2023-09-07 14:17,VIN5914AUD
272,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-09-07 10:34,2023-09-07 22:27,VIN5914AUD
273,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-08 11:46,2023-09-08 12:27,VIN5914AUD
274,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-10 21:38,2023-09-11 18:19,VIN5914AUD
275,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-10 20:08,2023-09-10 22:38,VIN5914AUD
276,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-10 17:09,2023-09-11 03:31,VIN5914AUD
277,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-12 03:57,2023-09-12 07:02,VIN5914AUD
278,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-14 08:51,2023-09-14 17:04,VIN5914AUD
279,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-15 04:06,2023-09-15 11:49,VIN5914AUD
280,KA03AL3782,High,Charging Outside Specified Location - Will incure higher Charges,Charge in the designated charging stations.,Charge in the designated charging stations.,1,2023-09-15 20:51,2023-09-16 00:42,VIN5914AUD
281,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-17 20:59,2023-09-18 06:00,VIN5914AUD
282,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-17 14:09,2023-09-17 20:19,VIN5914AUD
283,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-18 13:31,2023-09-18 13:43,VIN5914AUD
284,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-18 03:34,2023-09-18 17:21,VIN5914AUD
285,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-18 17:24,2023-09-19 07:51,VIN5914AUD
286,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-19 08:43,2023-09-19 18:21,VIN5914AUD
287,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-21 02:12,2023-09-21 22:18,VIN5914AUD
288,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-20 13:52,2023-09-21 03:26,VIN5914AUD
289,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-20 09:59,2023-09-21 05:09,VIN5914AUD
290,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-21 13:36,2023-09-22 02:41,VIN5914AUD
291,KA03AL3782,Medium,Charging Above 90% will lead to battery damage ,Do not charge the vehicle above 90%,Reduce car battery capacity below 90%,1,2023-09-21 05:01,2023-09-21 14:52,VIN5914AUD
292,KA03AL3782,Low,Frequent Charging less than 10% leads to wastage of operation time.,Avoid frequent short charging sessions,Avoid shart charging sessiosn,1,2023-09-21 13:25,2023-09-21 17:22,VIN5914AUD
